text,created_at,hashtags
"[9:35AM] #Ijora #AccidentReport 

An accident involving a Nissan pickup and a commercial bus has occurred at Total petrol station inward Apapa.

This is starting to hamper the flow of traffic even as our Men are at the scene managing the traffic backlog.

@Gidi_Traffic
@Sola_Giwa https://t.co/XrNUn9mzRg",Fri Oct 11 08:38:57 +0000 2024,"['Ijora', 'AccidentReport']"
"[8:10AM] #Igando #LasuIgando #AccidentReport 

A Toyota Camry lost control along the LASU-Igando Road at Ewedogbon inward Isheri.

Though not affecting traffic, effort is on to get it off the spot.

@Gidi_Traffic 
@Sola_Giwa 
@followlasg 
@Mr_JAGs 
@walemusa 
@seunosiyemi_ https://t.co/ZdVHo8wioT",Fri Oct 11 07:19:42 +0000 2024,"['Igando', 'LasuIgando', 'AccidentReport']"
"[8:00AM] #FunsoWilliams #Ojuelegba #AccidentReport #LeakingTanker #ProgressReport #SituationReport

 Transloading of the content of the leaking tanker is about to commence as an empty tanker has arrived the scene.

Our Men and the Men of @LagosRescue on ground.

@Gidi_Traffic https://t.co/MJVcijHr1g",Fri Oct 11 07:14:04 +0000 2024,"['FunsoWilliams', 'Ojuelegba', 'AccidentReport', 'LeakingTanker', 'ProgressReport', 'SituationReport']"
"[7:58AM] #LagosAbeokutaExpress #LagAbkExp #BreakdownReport 

A container laden has broken down due to a gas problem at Obadeyi inward Abule Egba, taking up a lane in the process.

Though traffic is still good, effort is on to fix it and get it moving.

@Gidi_Traffic 
@Sola_Giwa https://t.co/28l93OYQPa",Fri Oct 11 07:09:30 +0000 2024,"['LagosAbeokutaExpress', 'LagAbkExp', 'BreakdownReport']"
"[7:45AM] #VI #VictoriaIsland #BreakdownReport 

A container laden truck broke down at Civic Center inward 1004 due to a mechanical fault.

It has taken up a lane in the process.

Safety measures being put in place by our Men even as traffic is still good.

@Gidi_Traffic https://t.co/q56pKCdr3s",Fri Oct 11 06:56:05 +0000 2024,"['VI', 'VictoriaIsland', 'BreakdownReport']"
"[7:40AM] #LagosBadagryExpress #LagBadExp #BreakdownReport 

A truck has broken down at Alaba Rago inward Agbara, taking up a lane.

Effort is on for evacuation even as traffic is still good at the moment.

@Gidi_Traffic 
@Sola_Giwa 
@followlasg 
@Mr_JAGs 
@walemusa 
@seunosiyemi_ https://t.co/z4g4gdDmyv",Fri Oct 11 06:50:39 +0000 2024,"['LagosBadagryExpress', 'LagBadExp', 'BreakdownReport']"
"[6:40AM] #IkoroduRoad #Ogolonto #AccidentReport 

A loaded trailer got hooked on the BRT median at Majidun inward Ogolonto, and traffic still good.

Effort is on to get it off the road.

@Gidi_Traffic 
@Sola_Giwa 
@followlasg 
@Mr_JAGs 
@walemusa 
@seunosiyemi_ 
@gm_lastma https://t.co/8OigxuBXf4",Fri Oct 11 06:46:07 +0000 2024,"['IkoroduRoad', 'Ogolonto', 'AccidentReport']"
"[7:30AM] #IkoroduRoad #TrafficUpdate 

Traffic detour effective from Fadeyi inward Jibowu.

@Gidi_Traffic 
@Sola_Giwa 
@followlasg 
@Mr_JAGs 
@walemusa 
@seunosiyemi_ 
@gm_lastma 
@OlalekanOki 
@lagostraffic961 
@TrafficChiefNG 
@lagosMOT1 
@MobilePunch 
@vanguardngrnews https://t.co/DxRjQVUBg8",Fri Oct 11 06:44:52 +0000 2024,"['IkoroduRoad', 'TrafficUpdate']"
"[7:15AM] #LekkiEpeExpress #LekkiEpeExp #BreakdownReport 
#BreakdownRecovery 

The earlier reported broken down truck loaded with a container is now off the main carriage way on to the Lay-by.

Traffic is still good at the moment.

@Gidi_Traffic 
@Sola_Giwa 
@followlasg 
@Mr_JAGs https://t.co/BpnPGzM0fu",Fri Oct 11 06:19:42 +0000 2024,"['LekkiEpeExpress', 'LekkiEpeExp', 'BreakdownReport', 'BreakdownRecovery']"
"[7:00AM] #FunsoWilliams #Ojuelegba #AccidentReport #LeakingTanker

Men of the @LagosRescue working their magic at the scene of the leaking tanker.

Traffic has been detoured for safety until the evacuation is fully effected.

Our men are fully on ground.

@Gidi_Traffic https://t.co/Qq6WbwlNRp",Fri Oct 11 06:08:01 +0000 2024,"['FunsoWilliams', 'Ojuelegba', 'AccidentReport', 'LeakingTanker']"
"[6:55AM] #3MB #ThirdMainlandBridge #TrafficUpdate 

We still have it good at the moment heading to the Third Mainland Bridge from Ifako through Olopomeji, entry point, Ilaje, Unilag waterfront, Adekunle and Adeniji.

@Gidi_Traffic 
@Sola_Giwa 
@followlasg 
@Mr_JAGs 
@walemusa https://t.co/LHG8ePsoAq",Fri Oct 11 06:02:07 +0000 2024,"['3MB', 'ThirdMainlandBridge', 'TrafficUpdate']"
"[6:50AM] #LekkiEpeExpress #LekkiEpeExp #BreakdownReport

A container laden truck developed a mechanical fault at Chevron inward the Lekki Conservation Toll.

It has taken up a lane in the process and not impeding traffic flow.

@Gidi_Traffic 
@Sola_Giwa 
@followlasg 
@Mr_JAGs https://t.co/MZzy3mQ5ik",Fri Oct 11 05:55:53 +0000 2024,"['LekkiEpeExpress', 'LekkiEpeExp', 'BreakdownReport']"
"[6:20AM] #FunsoWilliams #Ojuelegba #AccidentReport 

A traffic detour had been effected by our men for safety of road users avoiding any close call with the leaking tanker as Men of the @LagosRescue and our Men are on ground.

@Gidi_Traffic 
@Sola_Giwa 
@followlasg 
@Mr_JAGs https://t.co/UUd9m9JiEM",Fri Oct 11 05:27:53 +0000 2024,"['FunsoWilliams', 'Ojuelegba', 'AccidentReport']"
"[5:50AM] #LagIbdExpWay
#3MB
#TrafficReport
Traffic is very free from Berger inbound Tollgate enroute Iyana Oworo for now.

Inward and outward of the Third mainland bridge is also a free movement.
Drive carefully now and always!
#FollowLASTMA
@lagostraffic961 
@trafficbutter https://t.co/XcPWtNGQq0",Fri Oct 11 04:52:34 +0000 2024,"['LagIbdExpWay', '3MB', 'TrafficReport', 'FollowLASTMA']"
"[5:30AM] #Ojuelegba
#AccidentReport
#LeakingTanker

A tanker loaded with PMS on the tip of Ojuelegba bridge Inward Stadium is leaking its contents on the road.

LASTMA Officials LRU advance team, Lagos State Fire service team and other rescue team are all on ground to manage the https://t.co/E6pj3ZLgnn",Fri Oct 11 04:36:40 +0000 2024,"['Ojuelegba', 'AccidentReport', 'LeakingTanker']"
"[9:12PM] #OjoduBerger #TrafficUpdate 

Good movement in and out on Lagos Ibadan Expressway.
Movement from Isheri Olowora inw River Valley down to Wempco is good.
Return journey from Wempco inw Odo Eran to Ogba is also good.
Good movement from Wempco inw Lateef Jakande connecting https://t.co/kr6cbvIGq4",Thu Oct 10 20:16:40 +0000 2024,"['OjoduBerger', 'TrafficUpdate']"
"[9:04PM] #Jibowu_Yaba_Oyingbo #TrafficUpdate 

Jibowu U/bridge inward Empire is getting better now.
Jibowu inward Herbert Macaulay Way is good.
High influx from Empire inward Jibowu U/bridge, likewise Jibowu inward Fadeyi.

Other areas within the axis is good at the moment. https://t.co/mSbJxLJZlf",Thu Oct 10 20:08:09 +0000 2024,"['Jibowu_Yaba_Oyingbo', 'TrafficUpdate']"
"[8:27PM] #Apongbon #TrafficUpdate 

Good movement on CMS Bridge inward Offin Canal market down to NEPA, but immediately after NEPA by Ijora Olopa intersection, it's slow movement inward Costain.
Good movement on Broad Street down to Apongbon U/bridge to connect Offin Canal market https://t.co/BXF8RHE2QU",Thu Oct 10 19:31:04 +0000 2024,"['Apongbon', 'TrafficUpdate']"
"[8:11PM] #Ikoyi #TrafficUpdate 

Good movement from Falomo R/about inward Awolowo Road down to Onikan R/about.

Good movement inward Bourdillon Road, Alexander Road Link Bridge down to Gerrad R/about.

Alfred Rewane Road, Registry, NNPC, Golden Gate, Bayo kuku intersection are https://t.co/MCgtMDctSu",Thu Oct 10 19:16:59 +0000 2024,"['Ikoyi', 'TrafficUpdate']"
"[7:55PM] #Ijanikin #TrafficUpdate 

Slow movement from Abule-Ado inw Ojo Barracks for now.

Afolabi Ege fruits market inw Iyana Iba R/about is free.

Okokomaiko inw Mechanic b/stop is good for now.
Pako Iyana Isashi inw Iyana Isashi b/stop is slow.

Iyana Era inw Custom",Thu Oct 10 19:05:34 +0000 2024,"['Ijanikin', 'TrafficUpdate']"
"[7:26PM] #Ikorodu #OtaOna #BreakdownReport  

A broken down Truck having a mechanical fault opposite Ominike Junction inward Ota-ona junction.
Tow Truck contacted for prompt evacuation, while our Officers are on ground doing the needful. 
@followlasg @lagosMOT1 @trafficbutter https://t.co/5zLQeHV02W",Thu Oct 10 18:31:40 +0000 2024,"['Ikorodu', 'OtaOna', 'BreakdownReport']"
"[6:25PM] #IyanaIpaja #BreakdownReport 

A broken down Tanker with mechanical problem at Moshalashi b/stop inw Moshalashi R/abt causing backlog.
Effort is by the Drivers for recovery while Officers are on ground doing the needful. 
@followlasg @lagosMOT1 @trafficbutter https://t.co/zs5xn7QNVK",Thu Oct 10 17:39:35 +0000 2024,"['IyanaIpaja', 'BreakdownReport']"
"[6:11PM] #Surulere #Alaka #BreakdownReport

A broken down loaded Truck at Alaka inw Stadium on the main carriageway.
Backlog has extended backward Iponri at the moment. 
Effort is on for recovery while Tow Truck is already on ground for evacuation. 
@followlasg @lagosMOT1 https://t.co/no4LtmRMxE",Thu Oct 10 17:31:37 +0000 2024,"['Surulere', 'Alaka', 'BreakdownReport']"
"[5:40PM] #IkoroduRd
#DormanlongBridge
#AccidentReport

This is a video of a truck loaded with iron scrap that fell on its side on Dormanlong bridge inward Fadeyi.
The rescue team have been contacted and Men of Nigerian police force from Area C are also on their way.
Traffic is https://t.co/GGWFMbanUL",Thu Oct 10 16:49:59 +0000 2024,"['IkoroduRd', 'DormanlongBridge', 'AccidentReport']"
"[4:03PM] #PWD #TrafficUpdate 

Currently, traffic is building up at Airport Bus Stop, extending back from Ajayi Farm as motorists navigate the area. This congestion is primarily caused by an excavator from the Ministry of Environment, which is removing waste obstructing the https://t.co/0hieGp3u5A",Thu Oct 10 15:05:37 +0000 2024,"['PWD', 'TrafficUpdate']"
"[3:00PM] #OkotaIsolo #TrafficUpdate 

Traffic from 5 Star to Iyana Isolo is flowing freely, and the Daleko-Isolo Bridge is clear with no delays. Movement from Ballet towards Ijesha Mile 2 is fast, and the Cele Link Bridge is also experiencing steady traffic flow. 

The route from https://t.co/Z9VI43eGtS",Thu Oct 10 14:03:39 +0000 2024,"['OkotaIsolo', 'TrafficUpdate']"
"[2:55PM]  #EbuteEro #Apongbon #TrafficUpdate 

Traffic flow on the CMS Bridge heading towards Offin Canal Market and extending to Ijora Olopa by NEPA is moving fast. 
 Descending from CMS Bridge towards UBA Roundabout to connect Inner Marina is smooth and without any hindrances. https://t.co/Xwnrmxn1se",Thu Oct 10 13:59:28 +0000 2024,"['EbuteEro', 'Apongbon', 'TrafficUpdate']"
"[2:03PM] #Itamaga #Ikorodu #AccidentReport 

An accident has occurred around Itamaga area, the accident involves a Mazda bus and a Mark low bed truck. Thankfully, no casualties were reported. The police have been contacted and are on the scene, along with our personnel who are https://t.co/X7KMRE9j8y",Thu Oct 10 13:07:23 +0000 2024,"['Itamaga', 'Ikorodu', 'AccidentReport']"
"[1:35PM] #OkeOdo #TrafficUpdate 

Traffic movement from Ilepo, Oja Oba, and Charity Intersection is smooth, with appreciable flow around the Mobil filling station and Santos Intersection, connecting Awori. Traffic along Ijaye and Meiran is also moving well, though there is steady https://t.co/Tgp7PUXIzb",Thu Oct 10 12:38:24 +0000 2024,"['OkeOdo', 'TrafficUpdate']"
"[12:52PM] #Dopemu #AccidentReport 

 A fatal accident involving a construction crane and  LT bus has occured on Union Road around Cement bustop. A wheelbarrow pusher was unfortunately in the way and was hit in the ill-fated incident. 
Police division in charge of the area has https://t.co/Vvmd3KPRpF",Thu Oct 10 12:15:33 +0000 2024,"['Dopemu', 'AccidentReport']"
"[12:37PM] #IbejuLekki #TrafficUpdate 

Smooth vehicular movement is currently being experienced around Ibeju Lekki. 
Movement from Eleko Junction to Eleko proper is good, likewise from Eleko Inside to Orofun, Akodo General Hospital down to Pinnacle Oil, Dangote Refinery and Lekki https://t.co/P6FyUt3N25",Thu Oct 10 11:41:36 +0000 2024,"['IbejuLekki', 'TrafficUpdate']"
"[8:45AM]  #Ajah
#Lakowe
#BreakdownReport

This trailer broke down at Lakowe school gate inward Ajah with a back heel related problem.

The driver could not be sighted but our men are monitoring the traffic situation.
#FollowLASTMA https://t.co/ULdtdRXCMH",Thu Oct 10 07:56:36 +0000 2024,"['Ajah', 'Lakowe', 'BreakdownReport', 'FollowLASTMA']"
"[8:32AM]  #Oyingbo
#TrafficUpdate
NNPC at the Post office on Muritala Mohammed way is dispensing fuel at the  moment, thereby causing traffic beyond Total filling station.
Officers are on ground managing traffic.
#FollowLASTMA https://t.co/8MS6kSEzUD",Thu Oct 10 07:44:00 +0000 2024,"['Oyingbo', 'TrafficUpdate', 'FollowLASTMA']"
"[7:35AM] #Ajah
#Shoprite
 #AccidentReport

These are pictures of a lone accident of a loaded truck we recorded today at Shoprite inward Ajah.

Owner is swiftly transloading the contents into another truck.

It's currently affecting minimal effect on traffic flow.
#FollowLASTMA https://t.co/Lw0W2e5LTc",Thu Oct 10 06:39:53 +0000 2024,"['Ajah', 'Shoprite', 'AccidentReport', 'FollowLASTMA']"
"[7:28AM]  #VictoriaIsland
#AmaduBelloWay
#TrafficUpdate
  The traffic situation  within Ahmadu Bello way precisely at Mobil filling station  is still under control,  while our men are much on ground  doing  the needful.
#FollowLASTMA https://t.co/FkO61wGbZq",Thu Oct 10 06:34:31 +0000 2024,"['VictoriaIsland', 'AmaduBelloWay', 'TrafficUpdate', 'FollowLASTMA']"
"[6:22AM] #AgegeMotorRd
#TrafficUpdate

Movement from Iyana Ipaja to Cement is still in good Shape.

Cement to Mangoro is good to go, Mangoro to Ile Zik is free for now likewise Sule junction to Ile Zik .

Good trip to Ajayi farm from Ile Zik,
Ile Zik to Ikeja Along is having it https://t.co/6zjxiGgWb5",Thu Oct 10 05:32:14 +0000 2024,"['AgegeMotorRd', 'TrafficUpdate']"
"[6:16AM] #Surulere
#FunsoWilliamsAvenue
#BreakdownReport

A loaded trailer rammed through the BRT median at Barracks Inward Stadium.

The LASTMA and other emergency unit(LASEMA) including the Men of Nigerian police force are on ground to manage the situation.
#FollowLASTMA https://t.co/HHtTJ4ckCf",Thu Oct 10 05:28:24 +0000 2024,"['Surulere', 'FunsoWilliamsAvenue', 'BreakdownReport', 'FollowLASTMA']"
"[6:06AM]  #LagIbdExpWay
#3MB
#TrafficUpdate

How about driving carefully and also within the speed limit to arrive at your destination safely?

Traffic is still very free along Lagos Ibadan Express way from Kara inward Berger down to Tollgate and Alapere.

A bit slow at https://t.co/s1NV4nUp5P",Thu Oct 10 05:17:18 +0000 2024,"['LagIbdExpWay', '3MB', 'TrafficUpdate']"
"[9:20PM] #Iba #IyanaIba #Igando #AccidentReport #IncidentReport

 A multiple accident involving three (3) vehicles has just occurred on the Iba Expressway inward Igando.

This has taken up a lane and the casualties are being attended to.

Our Men are on ground ensuring safety. https://t.co/PysPJihqFw",Wed Oct 09 20:42:39 +0000 2024,"['Iba', 'IyanaIba', 'Igando', 'AccidentReport', 'IncidentReport']"
"[9:00PM] #LagosBadagryExpressWay #Ijanikin #AccidentReport #IncidentReport

A commercial bus conveying commuters lost control  and was involved in an accident at Okokomaiko by CCECC construction site inward Iyana Isashi, taking up a lane.

The casualties are being attended to https://t.co/ToQv6OGfA4",Wed Oct 09 20:12:42 +0000 2024,"['LagosBadagryExpressWay', 'Ijanikin', 'AccidentReport', 'IncidentReport']"
"[8:12PM] #IkoroduRoad #BreakdownReport

The left rear tyre of a commercial bus went flat at Ojota  inward Ketu.

This has taken up a lane, and the driver is making effort to fix it and get it moving.

Traffic is slightly more busy, but our men are strategically positioned to https://t.co/ABwDZI4u6P",Wed Oct 09 19:22:44 +0000 2024,"['IkoroduRoad', 'BreakdownReport']"
"[5:58Pm] #Anthony #IkoroduRoad #BreakdownReport 

A container laden truck has broken down due to a mechanical problem at Anthony Village loop inward Bertola to Ikorodu Road, taking up a lane in the process.

Effort is already on to get it fixed and moving, and our men are on https://t.co/Hu39Rsw83i",Wed Oct 09 17:01:51 +0000 2024,"['Anthony', 'IkoroduRoad', 'BreakdownReport']"
"[5:46PM] #Ikorodu #Ogolonto #BreakdownReport #IncidentReport

A loaded truck developed an engine problem and broke down at Okeriya inward Arian, taking up a lane in the process.

Effort since been on to tow it and get it moving.

Traffic is still good around the scene, and our https://t.co/bgRVK6MrxK",Wed Oct 09 16:46:16 +0000 2024,"['Ikorodu', 'Ogolonto', 'BreakdownReport', 'IncidentReport']"
"[5:30Pm] #3MB #ThirdMainlandBridge 
#TrafficUpdate 

The traffic leaving the Island via the Third Mainland Bridge is good through Adeniji, Adekunle, Unilag waterfront and Ilaje.

Traffic gets slow approaching the Lay-by, and it’s slow all the way through Olopomeji to NNPC Ogudu https://t.co/r5kUACP3NY",Wed Oct 09 16:39:28 +0000 2024,"['3MB', 'ThirdMainlandBridge', 'TrafficUpdate']"
"[3:16PM] #IyanaIpaja #Egbeda #IncidentReport 

An accident between Hyundai Tucson and a Toyota Sienna at Walter Bus stop inward Abesan gate. Effort is ongoing for recovery while our officers are managing the situation using one lane policy.

Please drive with caution on approach. https://t.co/JTByvM0G7P",Wed Oct 09 14:18:50 +0000 2024,"['IyanaIpaja', 'Egbeda', 'IncidentReport']"
